"LinkIndec","Provincia","Partido","Localidad","Tecnologia","Accesos"
"82091200","SANTA FE","San Cristóbal","Ñanducita","WIRELESS","31"
"0","SANTA FE","San Cristóbal","Otros","SATELITAL","66"
"0","SANTA FE","San Cristóbal","OTROS","WIRELESS","6"
"82091210","SANTA FE","San Cristóbal","Palacios","ADSL","2"
"82091210","SANTA FE","San Cristóbal","Palacios","FIBRA OPTICA","45"
"82091210","SANTA FE","San Cristóbal","Palacios","SATELITAL","6"
"82091210","SANTA FE","San Cristóbal","Palacios","WIRELESS","37"
"82091220","SANTA FE","San Cristóbal","San Cristóbal","ADSL","393"
"82091220","SANTA FE","San Cristóbal","San Cristóbal","CABLEMODEM","1.543"
"82091220","SANTA FE","San Cristóbal","San Cristóbal","FIBRA OPTICA","820"
"82091220","SANTA FE","San Cristóbal","San Cristóbal","SATELITAL","30"
"82091220","SANTA FE","San Cristóbal","San Cristóbal","WIRELESS","375"
"82091230","SANTA FE","San Cristóbal","San Guillermo","ADSL","807"
"82091230","SANTA FE","San Cristóbal","San Guillermo","CABLEMODEM","1.401"
"82091230","SANTA FE","San Cristóbal","San Guillermo","FIBRA OPTICA","496"
"82091230","SANTA FE","San Cristóbal","San Guillermo","SATELITAL","15"
"82091230","SANTA FE","San Cristóbal","San Guillermo","WIRELESS","204"
"82091240","SANTA FE","San Cristóbal","Santurce","SATELITAL","4"
"82091240","SANTA FE","San Cristóbal","Santurce","WIRELESS","30"
"82091250","SANTA FE","San Cristóbal","Soledad","FIBRA OPTICA","219"
"82091250","SANTA FE","San Cristóbal","Soledad","SATELITAL","7"
"82091260","SANTA FE","San Cristóbal","Suardi","FIBRA OPTICA","1.050"
"82091260","SANTA FE","San Cristóbal","Suardi","SATELITAL","33"
"82091270","SANTA FE","San Cristóbal","Villa Saralegui","SATELITAL","12"
"82091270","SANTA FE","San Cristóbal","Villa Saralegui","WIRELESS","48"
"82091280","SANTA FE","San Cristóbal","Villa Trinidad","SATELITAL","30"
"82098010","SANTA FE","San Javier","Alejandra","SATELITAL","13"
"82098010","SANTA FE","San Javier","Alejandra","WIRELESS","453"
"82098020","SANTA FE","San Javier","Cacique Ariacaiquín","SATELITAL","13"
"82098020","SANTA FE","San Javier","Cacique Ariacaiquín","WIRELESS","59"
"82098030","SANTA FE","San Javier","Colonia Durán","SATELITAL","6"
"82098040","SANTA FE","San Javier","La Brava","SATELITAL","6"
"82098040","SANTA FE","San Javier","La Brava","WIRELESS","20"
"0","SANTA FE","San Javier","Otros","SATELITAL","55"
"82098050","SANTA FE","San Javier","Romang","CABLEMODEM","801"
"82098050","SANTA FE","San Javier","Romang","FIBRA OPTICA","1"
"82098050","SANTA FE","San Javier","Romang","Otros","195"
"82098050","SANTA FE","San Javier","Romang","SATELITAL","115"
"82098050","SANTA FE","San Javier","Romang","WIRELESS","369"
"82098060","SANTA FE","San Javier","San Javier","CABLEMODEM","826"
"82098060","SANTA FE","San Javier","San Javier","FIBRA OPTICA","96"
"82098060","SANTA FE","San Javier","San Javier","SATELITAL","510"
"82098060","SANTA FE","San Javier","San Javier","WIRELESS","194"
"82105010","SANTA FE","San Jerónimo","Arocena","CABLEMODEM","202"
"82105010","SANTA FE","San Jerónimo","Arocena","Otros","400"
"82105010","SANTA FE","San Jerónimo","Arocena","SATELITAL","29"
"82105020","SANTA FE","San Jerónimo","Balneario Monje","SATELITAL","9"
"82105030","SANTA FE","San Jerónimo","Barrancas","ADSL","1.285"
"82105030","SANTA FE","San Jerónimo","Barrancas","SATELITAL","14"
"82105040","SANTA FE","San Jerónimo","Barrio Caima","SATELITAL","21"
"82105040","SANTA FE","San Jerónimo","Barrio Caima","WIRELESS","22"
"82105050","SANTA FE","San Jerónimo","Barrio El Pacaá - Barrio Comipini","SATELITAL","1"
"82105060","SANTA FE","San Jerónimo","Bernardo de Irigoyen (Est. Irigoyen)","FIBRA OPTICA","262"
"82105060","SANTA FE","San Jerónimo","Bernardo de Irigoyen (Est. Irigoyen)","SATELITAL","7"
"82105080","SANTA FE","San Jerónimo","Centeno","ADSL","793"
"82105080","SANTA FE","San Jerónimo","Centeno","FIBRA OPTICA","140"
"82105080","SANTA FE","San Jerónimo","Centeno","SATELITAL","37"
"82105090","SANTA FE","San Jerónimo","Coronda","ADSL","293"
"82105090","SANTA FE","San Jerónimo","Coronda","CABLEMODEM","0"
"82105090","SANTA FE","San Jerónimo","Coronda","FIBRA OPTICA","3.883"
"82105090","SANTA FE","San Jerónimo","Coronda","Otros","215"
"82105090","SANTA FE","San Jerónimo","Coronda","SATELITAL","25"
"82105090","SANTA FE","San Jerónimo","Coronda","WIRELESS","601"
"82105100","SANTA FE","San Jerónimo","Desvío Arijón","ADSL","97"
"82105100","SANTA FE","San Jerónimo","Desvío Arijón","SATELITAL","20"
"82105100","SANTA FE","San Jerónimo","Desvío Arijón","WIRELESS","32"
"82105110","SANTA FE","San Jerónimo","Díaz","ADSL","185"
"82105110","SANTA FE","San Jerónimo","Díaz","FIBRA OPTICA","313"
"82105110","SANTA FE","San Jerónimo","Díaz","SATELITAL","3"
"82105110","SANTA FE","San Jerónimo","Díaz","WIRELESS","19"
"82105120","SANTA FE","San Jerónimo","Gaboto","Otros","201"
"82105120","SANTA FE","San Jerónimo","Gaboto","SATELITAL","3"
"82105120","SANTA FE","San Jerónimo","Gaboto","WIRELESS","240"
